"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","0","","FirFilterTest","","FirFilterTest","","ConnectAndRunCbytes",""
"passed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","92","","GalileoE1PcpsAmbiguousAcquisitionTest","","GalileoE1PcpsAmbiguousAcquisitionTest","","ConnectAndRun",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RtcmPrinterTest","","RtcmPrinterTest","","Run",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","OsnmaMsgReceiverTest","","OsnmaMsgReceiverTest","","ComputeBaseLeaf",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateSignalConditioner",""
"passed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","0","","FileSignalSource","","FileSignalSource","","InstantiateFileNotExists",""
"passed","Fri Dec 20 09:54:24 GMT 2024","Fri Dec 20 09:54:24 GMT 2024","4","","GalileoE5aPcpsAcquisitionGSoC2014GensourceTest","","GalileoE5aPcpsAcquisitionGSoC2014GensourceTest","","Instantiate",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateWrongPvt3",""
"passed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","0","","FileSignalSource","","FileSignalSource","","Instantiate",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","100","","ValveTest","","ValveTest","","CheckEventSentAfter100Samples",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RtcmTest","","RtcmTest","","MT1001",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","0","","StringConverterTest","","StringConverterTest","","StringToSizeT",""
"passed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","0","","FirFilterTest","","FirFilterTest","","InstantiateCshortCshort",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","381","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","ValidationOfResults",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","FileConfigurationTest","","FileConfigurationTest","","LoadFromNonExistentFile",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","0","","MultiplyTest","","MultiplyTest","","ArmadilloComplexImplementation",""
"passed","Fri Dec 20 09:53:10 GMT 2024","Fri Dec 20 09:53:21 GMT 2024","10881","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","ValidationOfResultsProbabilities",""
"passed","Fri Dec 20 09:53:21 GMT 2024","Fri Dec 20 09:53:21 GMT 2024","4","","GalileoE1PcpsTongAmbiguousAcquisitionGSoC2013Test","","GalileoE1PcpsTongAmbiguousAcquisitionGSoC2013Test","","ConnectAndRun",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","ItemTypeHelpersTest","","ItemTypeHelpersTest","","CheckConversionsReal",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","0","","InMemoryConfiguration","","InMemoryConfiguration","","RetrieveBool",""
"passed","Fri Dec 20 09:52:16 GMT 2024","Fri Dec 20 09:52:16 GMT 2024","0","","ConjugateTest","","ConjugateTest","","ArmadilloComplexImplementation",""
"failed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","235","","GNSSFlowgraph","","GNSSFlowgraph","","InstantiateConnectStartStopGalileoE1B",""
"passed","Fri Dec 20 09:55:33 GMT 2024","Fri Dec 20 09:55:33 GMT 2024","742","","CpuMulticorrelatorTest","","CpuMulticorrelatorTest","","MeasureExecutionTimeAlloc",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RtcmTest","","RtcmTest","","MSM1",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RtcmTest","","RtcmTest","","BinToHex",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RinexPrinterTest","","RinexPrinterTest","","GlonassObsLog",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","EncodeWithPoly",""
"passed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","4","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","Instantiate",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","GnssCryptoTest","","GnssCryptoTest","","VerifySignatureP256",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","1","","DataTypeAdapter","","DataTypeAdapter","","IshortToComplexValidationOfResults",""
"passed","Fri Dec 20 09:52:57 GMT 2024","Fri Dec 20 09:52:57 GMT 2024","4","","GalileoE1PcpsCccwsrAmbiguousAcquisitionTest","","GalileoE1PcpsCccwsrAmbiguousAcquisitionTest","","Instantiate",""
"passed","Fri Dec 20 09:52:49 GMT 2024","Fri Dec 20 09:52:56 GMT 2024","7429","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","GalileoE1PcpsAmbiguousAcquisitionGSoC2013Test","","ValidationOfResultsProbabilities",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GlonassGnavEphemerisTest","","GlonassGnavEphemerisTest","","ComputeGlonassTime2019",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RtcmTest","","RtcmTest","","InstantiateServerWithoutClosing",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","GnssCryptoTest","","GnssCryptoTest","","TestComputeHMACSHA256",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","1","","MultiplyTest","","MultiplyTest","","StandardCDoubleImplementation",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GlonassGnavEphemerisTest","","GlonassGnavEphemerisTest","","ConvertGlonassT2GpsT3",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","3","","Galileo_FNAV_INAV_test","","Galileo_FNAV_INAV_test","","ValidationOfResults",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","Decode111Errors",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","EncodeWithCustomMatrix",""
"passed","Fri Dec 20 09:52:16 GMT 2024","Fri Dec 20 09:52:16 GMT 2024","20","","CodeGenerationTest","","CodeGenerationTest","","ComplexConjugateTest",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","ReedSolomonE6BTest","","ReedSolomonE6BTest","","Decode1Error",""
"failed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","0","","FirFilterTest","","FirFilterTest","","ConnectAndRunCshorts",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GlonassGnavNavigationMessageTest","","GlonassGnavNavigationMessageTest","","String1Decoder",""
"passed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","1","","NotchFilterTest","","NotchFilterTest","","InstantiateGrComplexGrComplex",""
"passed","Fri Dec 20 09:52:16 GMT 2024","Fri Dec 20 09:52:16 GMT 2024","0","","ConjugateTest","","ConjugateTest","","VolkComplexImplementation",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:49 GMT 2024","25466","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","GalileoE1Pcps8msAmbiguousAcquisitionGSoC2013Test","","ValidationOfResultsProbabilities",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","1","","MagnitudeSquaredTest","","MagnitudeSquaredTest","","StandardCComplexImplementation",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateWrongSignalConditioner",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateWrongResampler",""
"passed","Fri Dec 20 09:53:10 GMT 2024","Fri Dec 20 09:53:10 GMT 2024","624","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","ValidationOfResultsWithNoise",""
"passed","Fri Dec 20 09:55:12 GMT 2024","Fri Dec 20 09:55:12 GMT 2024","4","","GpsL1CaPcpsQuickSyncAcquisitionGSoC2014Test","","GpsL1CaPcpsQuickSyncAcquisitionGSoC2014Test","","Instantiate",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RtcmTest","","RtcmTest","","BinToInt",""
"passed","Fri Dec 20 09:52:16 GMT 2024","Fri Dec 20 09:52:16 GMT 2024","0","","CodeGenerationTest","","CodeGenerationTest","","GalileoE6BTest",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","FileConfigurationTest","","FileConfigurationTest","","PropertyDoesNotExist",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateDirectResampler",""
"passed","Fri Dec 20 09:52:16 GMT 2024","Fri Dec 20 09:52:16 GMT 2024","2","","MatioTest","","MatioTest","","WriteAndReadDoubles",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateEmptyTelemetryDecoder",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","NmeaPrinterTest","","NmeaPrinterTest","","PrintLine",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RinexPrinterTest","","RinexPrinterTest","","MixedObsLogGpsGlo",""
"passed","Fri Dec 20 09:54:25 GMT 2024","Fri Dec 20 09:54:25 GMT 2024","5","","GalileoE6PcpsAcquisitionTest","","GalileoE6PcpsAcquisitionTest","","Instantiate",""
"passed","Fri Dec 20 09:52:16 GMT 2024","Fri Dec 20 09:52:21 GMT 2024","4845","","FFTLengthTest","","FFTLengthTest","","MeasureExecutionTime",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateGpsL1CaDllPllTracking",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","8","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateChannels",""
"passed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","0","","FirFilterTest","","FirFilterTest","","InstantiateCbyteGrComplex",""
"passed","Fri Dec 20 09:52:16 GMT 2024","Fri Dec 20 09:52:16 GMT 2024","1","","MatioTest","","MatioTest","","WriteAndReadGrComplex",""
"passed","Fri Dec 20 09:55:10 GMT 2024","Fri Dec 20 09:55:10 GMT 2024","4","","GpsL1CaPcpsAcquisitionGSoC2013Test","","GpsL1CaPcpsAcquisitionGSoC2013Test","","ConnectAndRun",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateWrongObservables3",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","0","","InMemoryConfiguration","","InMemoryConfiguration","","StoreAndRetrieve",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RtcmTest","","RtcmTest","","MSMCell",""
"passed","Fri Dec 20 09:53:10 GMT 2024","Fri Dec 20 09:53:10 GMT 2024","4","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","ConnectAndRun",""
"passed","Fri Dec 20 09:55:10 GMT 2024","Fri Dec 20 09:55:10 GMT 2024","23","","GpsL1CaPcpsAcquisitionGSoC2013Test","","GpsL1CaPcpsAcquisitionGSoC2013Test","","ValidationOfResults",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RtcmTest","","RtcmTest","","HexToBin",""
"passed","Fri Dec 20 09:53:10 GMT 2024","Fri Dec 20 09:53:10 GMT 2024","4","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","Instantiate",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","TrackingLoopFilterTest","","TrackingLoopFilterTest","","SecondOrderLoopWithLastIntegrator",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","0","","InMemoryConfiguration","","InMemoryConfiguration","","RetrieveSizeTNoDefine",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GlonassGnavEphemerisTest","","GlonassGnavEphemerisTest","","ConvertGlonassT2GpsT1",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateWrongSignalSource",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RinexPrinterTest","","RinexPrinterTest","","MixedObsHeader",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","1","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateNotchFilter",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","1","","MultiplyTest","","MultiplyTest","","StandardCComplexImplementation",""
"passed","Fri Dec 20 09:55:15 GMT 2024","Fri Dec 20 09:55:15 GMT 2024","5","","GpsL1CaPcpsTongAcquisitionGSoC2013Test","","GpsL1CaPcpsTongAcquisitionGSoC2013Test","","ConnectAndRun",""
"passed","Fri Dec 20 09:53:10 GMT 2024","Fri Dec 20 09:53:10 GMT 2024","156","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","GalileoE1PcpsQuickSyncAmbiguousAcquisitionGSoC2014Test","","ValidationOfResults",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","1","","RinexPrinterTest","","RinexPrinterTest","","GalileoObsHeader",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","4","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateGalileoE1PcpsAmbiguousAcquisition",""
"failed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","1","","NotchFilterTest","","NotchFilterTest","","ConnectAndRunGrcomplex",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","1","","DataTypeAdapter","","DataTypeAdapter","","IshortToCshortValidationOfResults",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","GnssCryptoTest","","GnssCryptoTest","","TestComputeHMACSHA256_m0",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","ItemTypeHelpersTest","","ItemTypeHelpersTest","","CheckSizes",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","OsnmaMsgReceiverTest","","OsnmaMsgReceiverTest","","ComputeMerkleRoot",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GlonassGnavNavigationMessageTest","","GlonassGnavNavigationMessageTest","","String5Decoder",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","3","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateGpsL1CaPcpsAcquisition",""
"passed","Fri Dec 20 09:55:15 GMT 2024","Fri Dec 20 09:55:15 GMT 2024","4","","GpsL1CaPcpsTongAcquisitionGSoC2013Test","","GpsL1CaPcpsTongAcquisitionGSoC2013Test","","Instantiate",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","ReedSolomonE1BTest","","ReedSolomonE1BTest","","DecodeErasureCorrectionCase2",""
"passed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","70","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","GalileoE1PcpsAmbiguousAcquisitionGSoCTest","","ConnectAndRun",""
"passed","Fri Dec 20 09:52:23 GMT 2024","Fri Dec 20 09:52:23 GMT 2024","0","","MultiplyTest","","MultiplyTest","","VolkComplexImplementationAlloc",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","GNSSBlockFactoryTest","","GNSSBlockFactoryTest","","InstantiateWrongObservables2",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:32 GMT 2024","950","","CpuMulticorrelatorRealCodesTest","","CpuMulticorrelatorRealCodesTest","","MeasureExecutionTime",""
"passed","Fri Dec 20 09:55:31 GMT 2024","Fri Dec 20 09:55:31 GMT 2024","0","","RtcmTest","","RtcmTest","","MT1005",""
"passed","Fri Dec 20 09:55:45 GMT 2024","Fri Dec 20 09:55:45 GMT 2024","0","","TrackingLoopFilterTest","","TrackingLoopFilterTest","","FirstOrderLoopWithLastIntegrator",""
"passed","Fri Dec 20 09:55:46 GMT 2024","Fri Dec 20 09:55:46 GMT 2024","1","","NotchFilterLiteTest","","NotchFilterLiteTest","","InstantiateGrComplexGrComplex",""
